time,displacement,velocity,acceleration
2.27,1.002394527504624,-0.5935366140276999,-0.5587736309451619
2.2800000000000002,0.9964317162995163,-0.5989762566599084,-0.5291509419171541
2.29,0.9904159901291592,-0.6041195812931304,-0.49951278119455234
2.3000000000000003,0.9843503126720968,-0.608966515720433,-0.46987565142762744
2.31,0.9782376475037787,-0.6135171527676052,-0.4402560551893333
2.32,0.9720809564463682,-0.6177717502527479,-0.41067048704776776
2.33,0.9658831979193515,-0.6217307308665873,-0.3811354256388937
2.34,0.9596473252917406,-0.6253946819735314,-0.35166732574299675
2.35,0.9533762852366607,-0.6287643553335243,-0.32228261036834627
2.36,0.9470730160891159,-0.6318406667447867,-0.2929976628455575
2.37,0.9407404462077211,-0.6346246956075696,-0.2638288189361071
2.38,0.9343814923411923,-0.6371176844090772,-0.23479235895848727
2.39,0.9279990580003795,-0.6393210381297539,-0.20590449993544113
2.4,0.9215960318366302,-0.6412363235711644,-0.1771813877657531
2.41,0.9151752860272642,-0.6428652686057279,-0.14863908942401616
2.42,0.9087396746689408,-0.6442097613486045,-0.12029358519182898
2.43,0.9022920321796956,-0.6452718492520652,-0.09216076092382286
2.44,0.8958351717104184,-0.6460537381227098,-0.06425640035194391
2.45,0.8893718835665446,-0.6465577910619346,-0.03659617743136212
2.46,0.8829049336407226,-0.646786527330079,-0.009195648731400219
2.47,0.87643706185722,-0.6467426211347228,0.017929754125181052
2.48,0.8699709806288239,-0.6464289003436304,0.04476473197118436
2.49,0.8635093733269863,-0.6458483451228786,0.07129412554897097
2.5,0.8570548927659598,-0.6450040865007322,0.09750292290613327
2.5100000000000002,0.850610159701664,-0.6438994048578686,0.123376266729601
2.52,0.844177761346014,-0.6425377283445829,0.1488994616149062
2.5300000000000002,0.8377602498974407,-0.6409226312256376,0.1740579812674239
2.54,0.8313601410883203,-0.6390578321534534,0.19883747563236742
2.5500000000000003,0.8249799127500279,-0.6369471923703692,0.22322377795040094
2.56,0.8186220033963194,-0.6345947138407321,0.24720291173572018
2.57,0.8122888108257407,-0.6320045373136053,0.2707610976735222
2.58,0.8059826907437527,-0.629180940316919,0.2938847604337811
2.59,0.7997059554052549,-0.6261283350839132,0.3165605353983092
2.6,0.7934608722781783,-0.622851266412757,0.3387752752981077
2.61,0.7872496627288132,-0.6193544094602546,0.3605160567580432
2.62,0.7810745007295257,-0.6156425674705804,0.38177018674593866
2.63,0.7749375115895071,-0.6117206694400134,0.40252520892318566
2.64,0.7688407707091922,-0.6075937677186687,0.4227689098940568
2.65,0.7627863023589712,-0.6032670355502556,0.44248932535089525
2.66,0.7567760784828087,-0.5987457645509147,0.4616747461124533
2.67,0.7508120175273757,-0.5940353621282172,0.48031372405264494
